Date	Sku Id	SKU	Cases	Units	Total Units	Stock Volume (In Kg)	Selling Price	Total Amount
24-09-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
25-09-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
26-09-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
27-09-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
29-09-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
30-09-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
02-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
03-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
04-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
07-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
08-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	3	0	864	17.28	35.2	30412.8
09-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
10-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
11-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
13-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
14-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
15-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
16-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
17-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
18-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
20-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
21-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
22-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
23-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	3	24	888	17.76	35.2	31257.6
24-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
27-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
28-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
29-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	23	23	0.46	35.2	809.6
31-10-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
03-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
04-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
06-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	168	168	3.36	35.2	5913.6
07-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
08-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
11-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
12-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
13-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	3	144	1008	20.16	35.2	35481.6
14-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
15-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	168	168	3.36	35.2	5913.6
16-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
20-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
21-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
24-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
25-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
26-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
27-11-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
02-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
03-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
04-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
05-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
06-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
08-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	168	168	3.36	35.2	5913.6
10-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
11-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
12-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
13-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
15-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
16-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
18-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	5	48	1488	29.76	35.2	52377.6
19-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
20-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
22-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
23-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
24-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
25-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
26-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
29-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
30-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
31-12-2025	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
01-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
05-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
06-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
07-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
08-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	240	240	4.8	35.2	8448
09-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
10-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
12-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
13-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
14-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	5	48	1488	29.76	35.2	52377.6
15-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
16-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
19-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
20-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	1	24	312	6.24	35.2	10982.4
21-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	3	0	864	17.28	35.2	30412.8
30-01-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
02-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
03-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
05-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
06-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
07-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
08-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
09-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
10-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
11-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
12-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	144	144	2.88	35.2	5068.8
14-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
16-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
17-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	144	144	2.88	35.2	5068.8
18-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
19-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
20-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
21-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
24-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	192	192	3.84	35.2	6758.4
25-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
26-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
27-02-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
04-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
05-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
06-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
09-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
10-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	3	0	864	17.28	35.2	30412.8
11-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
12-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
13-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
14-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
16-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
17-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
18-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
20-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
21-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
22-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
23-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
24-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	192	192	3.84	35.2	6758.4
26-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
27-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
28-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
29-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
30-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
31-03-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
03-04-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
04-04-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
05-04-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
06-04-2026	1512	WAFER STICK VANILLA 20GX24X12-MRP40.00	0	144	144	2.88	35.2	5068.8
