Date	Sku Id	SKU	Cases	Units	Total Units	Stock Volume (In Kg)	Selling Price	Total Amount
16-09-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	0	144	4.32	45	6480
17-09-2025	1443	ONION BISCUITS 30GX72-MRP50.00	0	12	12	0.36	45	540
18-09-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	0	144	4.32	45	6480
19-09-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	48	192	5.76	45	8640
22-09-2025	1443	ONION BISCUITS 30GX72-MRP50.00	4	48	336	10.08	45	15120
23-09-2025	1443	ONION BISCUITS 30GX72-MRP50.00	3	12	228	6.84	45	10260
24-09-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	48	120	3.6	45	5400
25-09-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	12	84	2.52	45	3780
26-09-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	0	72	2.16	45	3240
27-09-2025	1443	ONION BISCUITS 30GX72-MRP50.00	3	0	216	6.48	45	9720
29-09-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	0	144	4.32	45	6480
30-09-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	36	108	3.24	45	4860
01-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	0	60	60	1.8	45	2700
02-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	24	96	2.88	45	4320
03-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	48	192	5.76	45	8640
04-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	0	24	24	0.72	45	1080
10-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	0	60	60	1.8	45	2700
11-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	3	12	228	6.84	45	10260
13-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	3	0	216	6.48	45	9720
14-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	3	0	216	6.48	45	9720
15-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	54	24	3912	117.36	45	176040
16-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	36	108	3.24	45	4860
17-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	24	168	5.04	45	7560
18-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	3	60	276	8.28	45	12420
20-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	48	192	5.76	45	8640
21-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	24	96	2.88	45	4320
22-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	5	12	372	11.16	45	16740
23-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	31	48	2280	68.4	45	102600
24-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	6	48	480	14.4	45	21600
25-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	60	132	3.96	45	5940
27-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	3	48	264	7.92	45	11880
28-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	3	0	216	6.48	45	9720
29-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	60	132	3.96	45	5940
30-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	0	48	48	1.44	45	2160
31-10-2025	1443	ONION BISCUITS 30GX72-MRP50.00	3	12	228	6.84	45	10260
01-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	25	36	1836	55.08	45	82620
03-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	12	156	4.68	45	7020
04-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	5	36	396	11.88	45	17820
06-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	24	96	2.88	45	4320
07-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	36	108	3.24	45	4860
08-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	27	0	1944	58.32	45	87480
10-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	61	205	6.15	45	9225
11-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	0	144	4.32	45	6480
12-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	60	204	6.12	45	9180
13-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	0	48	48	1.44	45	2160
14-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	3	36	252	7.56	45	11340
15-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	3	0	216	6.48	45	9720
16-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	5	0	360	10.8	45	16200
17-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	3	0	216	6.48	45	9720
18-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	0	72	2.16	45	3240
19-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	50	0	3600	108	45	162000
20-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	36	108	3.24	45	4860
21-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	48	120	3.6	45	5400
22-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	0	72	2.16	45	3240
24-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	48	192	5.76	45	8640
25-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	12	84	2.52	45	3780
26-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	4	12	300	9	45	13500
27-11-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	0	72	2.16	45	3240
01-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	4	0	288	8.64	45	12960
02-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	50	36	3636	109.08	45	163620
03-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	24	96	2.88	45	4320
04-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	24	96	2.88	45	4320
05-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	60	132	3.96	45	5940
06-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	36	108	3.24	45	4860
08-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	4	36	324	9.72	45	14580
09-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	60	132	3.96	45	5940
10-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	24	168	5.04	45	7560
11-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	60	132	3.96	45	5940
12-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	36	180	5.4	45	8100
13-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	12	156	4.68	45	7020
15-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	6	0	432	12.96	45	19440
16-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	36	180	5.4	45	8100
17-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	2	0	144	4.32	45	6480
18-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	17	48	1272	38.16	45	57240
19-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	12	84	2.52	45	3780
20-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	24	96	2.88	45	4320
22-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	3	12	228	6.84	45	10260
23-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	1	48	120	3.6	45	5400
24-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	0	36	36	1.08	45	1620
26-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	15	0	1080	32.4	45	48600
28-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	0	12	12	0.36	45	540
29-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	6	48	480	14.4	45	21600
31-12-2025	1443	ONION BISCUITS 30GX72-MRP50.00	0	12	12	0.36	45	540
14-01-2026	1443	ONION BISCUITS 30GX72-MRP50.00	50	0	3600	108	45	162000
15-01-2026	1443	ONION BISCUITS 30GX72-MRP50.00	2	60	204	6.12	45	9180
16-01-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	60	132	3.96	45	5940
17-01-2026	1443	ONION BISCUITS 30GX72-MRP50.00	3	36	252	7.56	45	11340
19-01-2026	1443	ONION BISCUITS 30GX72-MRP50.00	2	48	192	5.76	45	8640
20-01-2026	1443	ONION BISCUITS 30GX72-MRP50.00	3	24	240	7.2	45	10800
21-01-2026	1443	ONION BISCUITS 30GX72-MRP50.00	3	48	264	7.92	45	11880
27-01-2026	1443	ONION BISCUITS 30GX72-MRP50.00	3	48	264	7.92	45	11880
28-01-2026	1443	ONION BISCUITS 30GX72-MRP50.00	52	12	3756	112.68	45	169020
29-01-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	36	108	3.24	45	4860
30-01-2026	1443	ONION BISCUITS 30GX72-MRP50.00	3	0	216	6.48	45	9720
31-01-2026	1443	ONION BISCUITS 30GX72-MRP50.00	2	12	156	4.68	45	7020
02-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	2	0	144	4.32	45	6480
03-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	7	36	540	16.2	45	24300
05-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	24	96	2.88	45	4320
06-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	0	48	48	1.44	45	2160
07-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	2	60	204	6.12	45	9180
08-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	12	84	2.52	45	3780
09-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	3	0	216	6.48	45	9720
10-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	4	24	312	9.36	45	14040
11-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	24	96	2.88	45	4320
19-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	24	96	2.88	45	4320
20-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	3	36	252	7.56	45	11340
21-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	3	12	228	6.84	45	10260
23-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	77	0	5544	166.32	45	249480
24-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	5	24	384	11.52	45	17280
25-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	0	48	48	1.44	45	2160
26-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	36	108	3.24	45	4860
27-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	2	0	144	4.32	45	6480
28-02-2026	1443	ONION BISCUITS 30GX72-MRP50.00	2	0	144	4.32	45	6480
03-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	0	48	48	1.44	45	2160
04-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	24	96	2.88	45	4320
05-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	31	36	2268	68.04	45	102060
06-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	60	132	3.96	45	5940
07-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	2	24	168	5.04	45	7560
09-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	3	60	276	8.28	45	12420
10-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	3	0	216	6.48	45	9720
11-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	60	132	3.96	45	5940
12-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	2	36	180	5.4	45	8100
13-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	25	97	2.91	45	4365
14-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	47	119	3.57	45	5355
16-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	48	120	3.6	45	5400
17-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	24	96	2.88	45	4320
18-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	2	12	156	4.68	45	7020
19-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	3	60	276	8.28	45	12420
20-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	0	60	60	1.8	45	2700
21-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	3	24	240	7.2	45	10800
22-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	36	108	3.24	45	4860
23-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	12	84	2.52	45	3780
24-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	5	48	408	12.24	45	18360
25-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	60	132	3.96	45	5940
26-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	51	48	3720	111.6	45	167400
27-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	60	132	3.96	45	5940
28-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	48	120	3.6	45	5400
29-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	3	48	264	7.92	45	11880
30-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	2	60	204	6.12	45	9180
31-03-2026	1443	ONION BISCUITS 30GX72-MRP50.00	31	24	2256	67.68	45	101520
02-04-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	12	84	2.52	45	3780
03-04-2026	1443	ONION BISCUITS 30GX72-MRP50.00	0	60	60	1.8	45	2700
04-04-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	36	108	3.24	45	4860
05-04-2026	1443	ONION BISCUITS 30GX72-MRP50.00	1	12	84	2.52	45	3780
06-04-2026	1443	ONION BISCUITS 30GX72-MRP50.00	8	0	576	17.28	45	25920
