Date	Sku Id	SKU	Cases	Units	Total Units	Stock Volume (In Kg)	Selling Price	Total Amount
25-07-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	0	11	11	2.2	225	2475
26-07-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	15	12	462	92.4	225	103950
28-07-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	4	64	12.8	225	14400
29-07-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	3	16	106	21.2	225	23850
30-07-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	4	5	125	25	225	28125
31-07-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	3	14	104	20.8	225	23400
02-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	1	1	31	6.2	225	6975
04-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	0	19	19	3.8	225	4275
05-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	15	75	15	225	16875
06-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	1	61	12.2	225	13725
11-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	18	78	15.6	225	17550
12-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	12	72	14.4	225	16200
14-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	21	3	633	126.6	225	142425
15-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	4	11	131	26.2	225	29475
16-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	0	60	12	225	13500
18-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	1	22	52	10.4	225	11700
19-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	1	25	55	11	225	12375
20-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	4	9	129	25.8	225	29025
21-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	1	3	33	6.6	225	7425
22-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	24	84	16.8	225	18900
23-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	6	66	13.2	225	14850
25-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	25	85	17	225	19125
26-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	1	15	45	9	225	10125
27-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	1	18	48	9.6	225	10800
28-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	0	15	15	3	225	3375
29-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	1	12	42	8.4	225	9450
30-08-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	0	27	27	5.4	225	6075
01-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	14	74	14.8	225	16650
02-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	31	4	934	186.8	225	210150
03-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	13	73	14.6	225	16425
04-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	4	14	134	26.8	225	30150
05-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	1	5	35	7	225	7875
06-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	3	5	95	19	225	21375
08-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	14	74	14.8	225	16650
09-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	3	1	91	18.2	225	20475
10-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	3	63	12.6	225	14175
11-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	2	2	62	12.4	225	13950
12-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	3	29	119	23.8	225	26775
13-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	1	3	33	6.6	225	7425
15-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	20	28	628	125.6	225	141300
16-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	1	4	34	6.8	225	7650
17-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	1	19	49	9.8	225	11025
18-09-2025	1412	CHOCOLATE PUFF 200GX30-MRP250.00	5	18	168	33.6	225	37800
