Date	Sku Id	SKU	Cases	Units	Total Units	Stock Volume (In Kg)	Selling Price	Total Amount
26-09-2025	1425	MILK SHORTIES CHOCO 70GX60-MRP70.00	1	0	60	4.2	63	3780
29-09-2025	1425	MILK SHORTIES CHOCO 70GX60-MRP70.00	0	6	6	0.42	63	378
03-10-2025	1425	MILK SHORTIES CHOCO 70GX60-MRP70.00	0	6	6	0.42	63	378
04-10-2025	1425	MILK SHORTIES CHOCO 70GX60-MRP70.00	0	12	12	0.84	63	756
10-10-2025	1425	MILK SHORTIES CHOCO 70GX60-MRP70.00	0	24	24	1.68	63	1512
13-10-2025	1425	MILK SHORTIES CHOCO 70GX60-MRP70.00	0	3	3	0.21	63	189
14-10-2025	1425	MILK SHORTIES CHOCO 70GX60-MRP70.00	0	6	6	0.42	63	378
