Date	Sku Id	SKU	Cases	Units	Total Units	Stock Volume (In Kg)	Selling Price	Total Amount
11-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	1	60	132	2.64	45	5940
12-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	1	48	120	2.4	45	5400
13-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	0	36	36	0.72	45	1620
14-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	2	36	180	3.6	45	8100
15-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	3	36	252	5.04	45	11340
16-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	4	24	312	6.24	45	14040
17-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	0	60	60	1.2	45	2700
18-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	0	36	36	0.72	45	1620
19-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	25	48	1848	36.96	45	83160
20-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	26	24	1896	37.92	45	85320
21-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	2	24	168	3.36	45	7560
22-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	1	0	72	1.44	45	3240
25-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	0	36	36	0.72	45	1620
26-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	0	60	60	1.2	45	2700
27-11-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	0	60	60	1.2	45	2700
01-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	3	48	264	5.28	45	11880
02-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	25	36	1836	36.72	45	82620
03-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	2	36	180	3.6	45	8100
04-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	0	36	36	0.72	45	1620
05-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	2	12	156	3.12	45	7020
06-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	1	60	132	2.64	45	5940
08-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	1	60	132	2.64	45	5940
09-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	1	0	72	1.44	45	3240
10-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	1	12	84	1.68	45	3780
11-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	0	60	60	1.2	45	2700
12-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	2	0	144	2.88	45	6480
13-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	2	12	156	3.12	45	7020
15-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	3	24	240	4.8	45	10800
18-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	47	24	3408	68.16	45	153360
19-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	1	24	96	1.92	45	4320
20-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	1	12	84	1.68	45	3780
22-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	2	12	156	3.12	45	7020
23-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	0	12	12	0.24	45	540
24-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	2	24	168	3.36	45	7560
25-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	0	36	36	0.72	45	1620
26-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	21	36	1548	30.96	45	69660
28-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	1	12	84	1.68	45	3780
29-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	5	48	408	8.16	45	18360
30-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	2	36	180	3.6	45	8100
31-12-2025	1444	CHEESE BUTTON 20GX72-MRP50.00	0	24	24	0.48	45	1080
01-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	0	72	1.44	45	3240
02-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	24	96	1.92	45	4320
05-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	2	24	168	3.36	45	7560
06-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	48	120	2.4	45	5400
07-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	51	36	3708	74.16	45	166860
08-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	24	96	1.92	45	4320
09-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	48	48	0.96	45	2160
10-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	24	24	0.48	45	1080
12-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	36	108	2.16	45	4860
13-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	48	120	2.4	45	5400
14-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	48	48	0.96	45	2160
15-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	36	108	2.16	45	4860
16-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	12	84	1.68	45	3780
17-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	36	108	2.16	45	4860
19-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	24	96	1.92	45	4320
20-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	4	24	312	6.24	45	14040
21-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	27	36	1980	39.6	45	89100
22-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	0	72	1.44	45	3240
23-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	2	60	204	4.08	45	9180
24-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	2	24	168	3.36	45	7560
26-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	36	108	2.16	45	4860
27-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	2	48	192	3.84	45	8640
28-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	60	60	1.2	45	2700
29-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	48	48	0.96	45	2160
30-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	2	0	144	2.88	45	6480
31-01-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	60	60	1.2	45	2700
02-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	3	0	216	4.32	45	9720
03-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	4	36	324	6.48	45	14580
05-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	0	72	1.44	45	3240
06-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	48	48	0.96	45	2160
07-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	48	120	2.4	45	5400
08-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	48	48	0.96	45	2160
09-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	2	0	144	2.88	45	6480
10-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	60	132	2.64	45	5940
11-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	48	120	2.4	45	5400
12-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	36	36	0.72	45	1620
13-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	54	54	1.08	45	2430
14-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	50	60	3660	73.2	45	164700
16-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	2	60	204	4.08	45	9180
17-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	48	120	2.4	45	5400
18-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	12	12	0.24	45	540
19-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	0	72	1.44	45	3240
20-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	60	60	1.2	45	2700
21-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	3	0	216	4.32	45	9720
23-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	60	60	1.2	45	2700
24-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	3	0	216	4.32	45	9720
25-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	12	84	1.68	45	3780
26-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	12	84	1.68	45	3780
27-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	48	48	0.96	45	2160
28-02-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	36	108	2.16	45	4860
03-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	0	72	1.44	45	3240
04-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	36	36	0.72	45	1620
05-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	51	36	3708	74.16	45	166860
06-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	2	0	144	2.88	45	6480
07-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	12	84	1.68	45	3780
09-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	5	12	372	7.44	45	16740
10-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	48	120	2.4	45	5400
11-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	2	24	168	3.36	45	7560
12-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	2	48	192	3.84	45	8640
13-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	63	63	1.26	45	2835
14-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	71	71	1.42	45	3195
16-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	24	96	1.92	45	4320
17-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	60	60	1.2	45	2700
18-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	48	120	2.4	45	5400
19-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	3	48	264	5.28	45	11880
20-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	60	60	1.2	45	2700
22-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	12	84	1.68	45	3780
23-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	36	36	0.72	45	1620
24-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	4	60	348	6.96	45	15660
25-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	12	84	1.68	45	3780
26-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	30	48	2208	44.16	45	99360
27-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	24	96	1.92	45	4320
28-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	48	120	2.4	45	5400
29-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	2	36	180	3.6	45	8100
30-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	60	132	2.64	45	5940
31-03-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	30	48	2208	44.16	45	99360
03-04-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	0	48	48	0.96	45	2160
04-04-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	48	120	2.4	45	5400
05-04-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	1	0	72	1.44	45	3240
06-04-2026	1444	CHEESE BUTTON 20GX72-MRP50.00	6	0	432	8.64	45	19440
