Date	Sku Id	SKU	Cases	Units	Total Units	Stock Volume (In Kg)	Selling Price	Total Amount
01-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
02-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	5	120	1560	31.2	35.2	54912
03-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	144	144	2.88	35.2	5068.8
04-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
05-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	192	192	3.84	35.2	6758.4
06-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
08-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	1	96	384	7.68	35.2	13516.8
09-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	5	120	1560	31.2	35.2	54912
10-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
11-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
12-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	192	192	3.84	35.2	6758.4
13-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	144	144	2.88	35.2	5068.8
15-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
16-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	216	216	4.32	35.2	7603.2
18-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	10	168	3048	60.96	35.2	107289.6
19-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	144	144	2.88	35.2	5068.8
20-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	144	144	2.88	35.2	5068.8
22-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	216	216	4.32	35.2	7603.2
23-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
24-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	192	192	3.84	35.2	6758.4
25-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
26-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	13	144	3888	77.76	35.2	136857.6
28-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
29-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	1	24	312	6.24	35.2	10982.4
31-12-2025	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
01-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
02-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
05-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	1	48	336	6.72	35.2	11827.2
06-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
07-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
08-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	168	168	3.36	35.2	5913.6
09-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
10-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
12-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
13-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	144	144	2.88	35.2	5068.8
14-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	10	72	2952	59.04	35.2	103910.4
15-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	168	168	3.36	35.2	5913.6
16-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	192	192	3.84	35.2	6758.4
17-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
19-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	264	264	5.28	35.2	9292.8
20-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	2	24	600	12	35.2	21120
21-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	1	96	384	7.68	35.2	13516.8
22-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
23-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	216	216	4.32	35.2	7603.2
24-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	168	168	3.36	35.2	5913.6
26-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
27-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	216	216	4.32	35.2	7603.2
28-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	4	144	1296	25.92	35.2	45619.2
29-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
30-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	1	24	312	6.24	35.2	10982.4
31-01-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
02-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
03-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	2	72	648	12.96	35.2	22809.6
05-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	144	144	2.88	35.2	5068.8
06-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	10	72	2952	59.04	35.2	103910.4
07-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
08-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
09-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	168	168	3.36	35.2	5913.6
10-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
11-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
12-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	1	0	288	5.76	35.2	10137.6
13-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	24	24	0.48	35.2	844.8
14-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	10	216	3096	61.92	35.2	108979.2
16-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	192	192	3.84	35.2	6758.4
17-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	240	240	4.8	35.2	8448
18-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	240	240	4.8	35.2	8448
19-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
23-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	10	24	2904	58.08	35.2	102220.8
24-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	240	240	4.8	35.2	8448
25-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
26-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	192	192	3.84	35.2	6758.4
27-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	192	192	3.84	35.2	6758.4
28-02-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
03-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
04-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	144	144	2.88	35.2	5068.8
05-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
06-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
07-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
09-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
10-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	15	0	4320	86.4	35.2	152064
11-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	168	168	3.36	35.2	5913.6
12-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
13-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
14-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
16-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	1	24	312	6.24	35.2	10982.4
17-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	48	48	0.96	35.2	1689.6
18-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
19-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
20-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
21-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
22-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	144	144	2.88	35.2	5068.8
23-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	264	264	5.28	35.2	9292.8
24-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	1	120	408	8.16	35.2	14361.6
25-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	216	216	4.32	35.2	7603.2
26-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
27-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	96	96	1.92	35.2	3379.2
28-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	120	120	2.4	35.2	4224
29-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	216	216	4.32	35.2	7603.2
30-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	216	216	4.32	35.2	7603.2
31-03-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	6	0	1728	34.56	35.2	60825.6
05-04-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	0	72	72	1.44	35.2	2534.4
06-04-2026	1514	WAFER STICK CHOCOLATE 20GX24X12-MRP40.00	2	0	576	11.52	35.2	20275.2
