Date	Sku Id	SKU	Cases	Units	Total Units	Stock Volume (In Kg)	Selling Price	Total Amount
25-07-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	1	48	144	5.76	45	6480
28-07-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	3	48	336	13.44	45	15120
29-07-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	7	0	672	26.88	45	30240
30-07-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	3	0	288	11.52	45	12960
31-07-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	36	0	3456	138.24	45	155520
02-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	0	12	12	0.48	45	540
04-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	3	84	372	14.88	45	16740
05-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	0	48	48	1.92	45	2160
06-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	1	72	168	6.72	45	7560
08-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	1	84	180	7.2	45	8100
11-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	2	72	264	10.56	45	11880
12-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	10	12	972	38.88	45	43740
13-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	0	60	60	2.4	45	2700
14-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	52	12	5004	200.16	45	225180
15-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	3	48	336	13.44	45	15120
16-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	0	48	48	1.92	45	2160
18-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	3	0	288	11.52	45	12960
19-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	3	36	324	12.96	45	14580
20-08-2025	1566	MILK SHORT CAKE 40GX96-MRP50.00	3	48	336	13.44	45	15120
