Date	Sku Id	SKU	Cases	Units	Total Units	Stock Volume (In Kg)	Selling Price	Total Amount
01-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	3	17	89	7.57	105.6	9398.4
02-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	8	8	0.68	105.6	844.8
03-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	2	2	0.17	105.6	211.2
04-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	8	32	2.72	105.6	3379.2
07-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	9	9	0.77	105.6	950.4
08-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	23	23	1.96	105.6	2428.8
10-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	18	18	1.53	105.6	1900.8
11-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	11	11	0.94	105.6	1161.6
13-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	21	21	1.79	105.6	2217.6
14-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	0	24	2.04	105.6	2534.4
15-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	15	15	1.28	105.6	1584
16-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	3	5	77	6.55	105.6	8131.2
17-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	18	42	3.57	105.6	4435.2
18-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	22	22	1.87	105.6	2323.2
20-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	10	10	0.85	105.6	1056
21-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	23	23	1.96	105.6	2428.8
22-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	8	8	0.68	105.6	844.8
23-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	17	41	3.49	105.6	4329.6
24-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	17	17	1.45	105.6	1795.2
25-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	12	12	1.02	105.6	1267.2
27-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	9	9	0.77	105.6	950.4
28-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	1	25	2.13	105.6	2640
29-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	9	33	2.81	105.6	3484.8
31-10-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	16	16	1.36	105.6	1689.6
01-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	6	6	0.51	105.6	633.6
03-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	18	18	1.53	105.6	1900.8
04-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	3	0	72	6.12	105.6	7603.2
06-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	15	15	1.28	105.6	1584
07-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	13	13	1.11	105.6	1372.8
08-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	20	20	1.7	105.6	2112
11-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	3	3	0.26	105.6	316.8
12-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	2	5	53	4.51	105.6	5596.8
13-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	2	9	57	4.85	105.6	6019.2
14-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	15	39	3.32	105.6	4118.4
15-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	0	24	2.04	105.6	2534.4
16-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	2	26	2.21	105.6	2745.6
17-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	10	10	0.85	105.6	1056
18-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	17	17	1.45	105.6	1795.2
19-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	16	16	1.36	105.6	1689.6
20-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	11	11	0.94	105.6	1161.6
21-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	20	20	1.7	105.6	2112
22-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	10	34	2.89	105.6	3590.4
25-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	12	12	1.02	105.6	1267.2
26-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	12	12	1.02	105.6	1267.2
27-11-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	21	21	1.79	105.6	2217.6
01-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	3	13	85	7.23	105.6	8976
02-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	2	0	48	4.08	105.6	5068.8
03-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	2	0	48	4.08	105.6	5068.8
05-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	23	23	1.96	105.6	2428.8
06-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	1	25	2.13	105.6	2640
10-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	0	24	2.04	105.6	2534.4
11-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	6	30	2.55	105.6	3168
12-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	3	27	2.3	105.6	2851.2
13-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	10	34	2.89	105.6	3590.4
15-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	18	42	3.57	105.6	4435.2
16-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	20	44	3.74	105.6	4646.4
17-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	6	6	0.51	105.6	633.6
18-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	3	27	2.3	105.6	2851.2
24-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	11	11	0.94	105.6	1161.6
25-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	18	18	1.53	105.6	1900.8
26-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	23	23	1.96	105.6	2428.8
28-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	5	5	0.43	105.6	528
29-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	2	6	54	4.59	105.6	5702.4
30-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	10	34	2.89	105.6	3590.4
31-12-2025	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	11	11	0.94	105.6	1161.6
01-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	0	24	2.04	105.6	2534.4
02-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	4	28	2.38	105.6	2956.8
05-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	18	18	1.53	105.6	1900.8
06-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	10	10	0.85	105.6	1056
07-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	6	6	0.51	105.6	633.6
08-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	3	3	0.26	105.6	316.8
09-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	8	8	0.68	105.6	844.8
10-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	1	25	2.13	105.6	2640
12-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	4	4	0.34	105.6	422.4
13-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	6	6	0.51	105.6	633.6
14-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	6	6	0.51	105.6	633.6
15-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	15	15	1.28	105.6	1584
16-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	18	42	3.57	105.6	4435.2
17-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	11	11	0.94	105.6	1161.6
19-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	18	18	1.53	105.6	1900.8
20-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	9	9	0.77	105.6	950.4
21-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	6	6	0.51	105.6	633.6
22-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	2	26	2.21	105.6	2745.6
23-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	7	31	2.64	105.6	3273.6
24-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	4	28	2.38	105.6	2956.8
26-01-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	2	2	0.17	105.6	211.2
02-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	22	46	3.91	105.6	4857.6
03-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	12	36	3.06	105.6	3801.6
05-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	12	12	1.02	105.6	1267.2
06-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	2	26	2.21	105.6	2745.6
07-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	0	24	2.04	105.6	2534.4
09-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	18	18	1.53	105.6	1900.8
10-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	15	15	1.28	105.6	1584
11-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	4	4	0.34	105.6	422.4
14-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	3	3	0.26	105.6	316.8
16-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	1	1	0.09	105.6	105.6
17-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	6	30	2.55	105.6	3168
18-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	10	10	0.85	105.6	1056
19-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	10	34	2.89	105.6	3590.4
20-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	2	2	0.17	105.6	211.2
21-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	19	19	1.62	105.6	2006.4
23-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	3	27	2.3	105.6	2851.2
24-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	3	3	75	6.38	105.6	7920
25-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	6	6	0.51	105.6	633.6
26-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	2	12	60	5.1	105.6	6336
27-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	6	6	0.51	105.6	633.6
28-02-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	5	29	2.47	105.6	3062.4
03-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	0	24	2.04	105.6	2534.4
04-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	3	27	2.3	105.6	2851.2
05-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	3	3	0.26	105.6	316.8
11-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	3	27	2.3	105.6	2851.2
12-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	2	12	60	5.1	105.6	6336
13-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	5	5	0.43	105.6	528
14-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	10	10	0.85	105.6	1056
16-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	7	31	2.64	105.6	3273.6
17-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	6	30	2.55	105.6	3168
18-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	5	29	2.47	105.6	3062.4
19-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	2	0	48	4.08	105.6	5068.8
21-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	15	15	1.28	105.6	1584
22-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	10	10	0.85	105.6	1056
23-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	12	36	3.06	105.6	3801.6
24-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	14	38	3.23	105.6	4012.8
25-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	2	9	57	4.85	105.6	6019.2
26-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	12	12	1.02	105.6	1267.2
27-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	10	10	0.85	105.6	1056
28-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	0	24	2.04	105.6	2534.4
29-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	2	0	48	4.08	105.6	5068.8
30-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	10	10	0.85	105.6	1056
31-03-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	20	44	3.74	105.6	4646.4
03-04-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	12	12	1.02	105.6	1267.2
04-04-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	0	9	9	0.77	105.6	950.4
05-04-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	1	6	30	2.55	105.6	3168
06-04-2026	1486	CREAM WAFER VANILLA 85GX24-MRP120.00	2	0	48	4.08	105.6	5068.8
