Date	Sku Id	SKU	Cases	Units	Total Units	Stock Volume (In Kg)	Selling Price	Total Amount
08-10-2025	1422	NICE 100GX50-MRP110.00	22	12	1112	111.2	96.8	107641.6
09-10-2025	1422	NICE 100GX50-MRP110.00	1	34	84	8.4	96.8	8131.2
10-10-2025	1422	NICE 100GX50-MRP110.00	1	29	79	7.9	96.8	7647.2
11-10-2025	1422	NICE 100GX50-MRP110.00	2	33	133	13.3	96.8	12874.4
15-10-2025	1422	NICE 100GX50-MRP110.00	28	28	1428	142.8	96.8	138230.4
16-10-2025	1422	NICE 100GX50-MRP110.00	3	18	168	16.8	96.8	16262.4
17-10-2025	1422	NICE 100GX50-MRP110.00	1	8	58	5.8	96.8	5614.4
18-10-2025	1422	NICE 100GX50-MRP110.00	1	34	84	8.4	96.8	8131.2
20-10-2025	1422	NICE 100GX50-MRP110.00	3	8	158	15.8	96.8	15294.4
21-10-2025	1422	NICE 100GX50-MRP110.00	1	22	72	7.2	96.8	6969.6
22-10-2025	1422	NICE 100GX50-MRP110.00	4	4	204	20.4	96.8	19747.2
23-10-2025	1422	NICE 100GX50-MRP110.00	20	36	1036	103.6	96.8	100284.8
24-10-2025	1422	NICE 100GX50-MRP110.00	9	0	450	45	96.8	43560
25-10-2025	1422	NICE 100GX50-MRP110.00	0	32	32	3.2	96.8	3097.6
27-10-2025	1422	NICE 100GX50-MRP110.00	3	3	153	15.3	96.8	14810.4
28-10-2025	1422	NICE 100GX50-MRP110.00	3	7	157	15.7	96.8	15197.6
31-10-2025	1422	NICE 100GX50-MRP110.00	5	4	254	25.4	96.8	24587.2
01-11-2025	1422	NICE 100GX50-MRP110.00	15	13	763	76.3	96.8	73858.4
03-11-2025	1422	NICE 100GX50-MRP110.00	3	0	150	15	96.8	14520
04-11-2025	1422	NICE 100GX50-MRP110.00	4	7	207	20.7	96.8	20037.6
06-11-2025	1422	NICE 100GX50-MRP110.00	2	20	120	12	96.8	11616
07-11-2025	1422	NICE 100GX50-MRP110.00	1	3	53	5.3	96.8	5130.4
08-11-2025	1422	NICE 100GX50-MRP110.00	20	28	1028	102.8	96.8	99510.4
10-11-2025	1422	NICE 100GX50-MRP110.00	1	40	90	9	96.8	8712
11-11-2025	1422	NICE 100GX50-MRP110.00	3	6	156	15.6	96.8	15100.8
12-11-2025	1422	NICE 100GX50-MRP110.00	3	29	179	17.9	96.8	17327.2
13-11-2025	1422	NICE 100GX50-MRP110.00	1	7	57	5.7	96.8	5517.6
14-11-2025	1422	NICE 100GX50-MRP110.00	1	33	83	8.3	96.8	8034.4
15-11-2025	1422	NICE 100GX50-MRP110.00	2	48	148	14.8	96.8	14326.4
16-11-2025	1422	NICE 100GX50-MRP110.00	1	39	89	8.9	96.8	8615.2
17-11-2025	1422	NICE 100GX50-MRP110.00	3	7	157	15.7	96.8	15197.6
18-11-2025	1422	NICE 100GX50-MRP110.00	0	48	48	4.8	96.8	4646.4
19-11-2025	1422	NICE 100GX50-MRP110.00	51	33	2583	258.3	96.8	250034.4
20-11-2025	1422	NICE 100GX50-MRP110.00	0	27	27	2.7	96.8	2613.6
21-11-2025	1422	NICE 100GX50-MRP110.00	2	33	133	13.3	96.8	12874.4
22-11-2025	1422	NICE 100GX50-MRP110.00	0	29	29	2.9	96.8	2807.2
24-11-2025	1422	NICE 100GX50-MRP110.00	2	46	146	14.6	96.8	14132.8
25-11-2025	1422	NICE 100GX50-MRP110.00	1	13	63	6.3	96.8	6098.4
26-11-2025	1422	NICE 100GX50-MRP110.00	5	19	269	26.9	96.8	26039.2
27-11-2025	1422	NICE 100GX50-MRP110.00	1	23	73	7.3	96.8	7066.4
01-12-2025	1422	NICE 100GX50-MRP110.00	6	1	301	30.1	96.8	29136.8
02-12-2025	1422	NICE 100GX50-MRP110.00	3	18	168	16.8	96.8	16262.4
03-12-2025	1422	NICE 100GX50-MRP110.00	2	44	144	14.4	96.8	13939.2
04-12-2025	1422	NICE 100GX50-MRP110.00	0	31	31	3.1	96.8	3000.8
05-12-2025	1422	NICE 100GX50-MRP110.00	1	17	67	6.7	96.8	6485.6
06-12-2025	1422	NICE 100GX50-MRP110.00	1	15	65	6.5	96.8	6292
08-12-2025	1422	NICE 100GX50-MRP110.00	6	40	340	34	96.8	32912
09-12-2025	1422	NICE 100GX50-MRP110.00	2	17	117	11.7	96.8	11325.6
10-12-2025	1422	NICE 100GX50-MRP110.00	51	41	2591	259.1	96.8	250808.8
11-12-2025	1422	NICE 100GX50-MRP110.00	1	0	50	5	96.8	4840
12-12-2025	1422	NICE 100GX50-MRP110.00	0	30	30	3	96.8	2904
13-12-2025	1422	NICE 100GX50-MRP110.00	1	39	89	8.9	96.8	8615.2
15-12-2025	1422	NICE 100GX50-MRP110.00	4	49	249	24.9	96.8	24103.2
16-12-2025	1422	NICE 100GX50-MRP110.00	2	24	124	12.4	96.8	12003.2
17-12-2025	1422	NICE 100GX50-MRP110.00	1	0	50	5	96.8	4840
18-12-2025	1422	NICE 100GX50-MRP110.00	3	19	169	16.9	96.8	16359.2
19-12-2025	1422	NICE 100GX50-MRP110.00	0	46	46	4.6	96.8	4452.8
20-12-2025	1422	NICE 100GX50-MRP110.00	1	22	72	7.2	96.8	6969.6
22-12-2025	1422	NICE 100GX50-MRP110.00	0	48	48	4.8	96.8	4646.4
26-12-2025	1422	NICE 100GX50-MRP110.00	65	0	3250	325	96.8	314600
07-01-2026	1422	NICE 100GX50-MRP110.00	25	0	1250	125	96.8	121000
08-01-2026	1422	NICE 100GX50-MRP110.00	4	27	227	22.7	96.8	21973.6
09-01-2026	1422	NICE 100GX50-MRP110.00	0	28	28	2.8	96.8	2710.4
10-01-2026	1422	NICE 100GX50-MRP110.00	1	6	56	5.6	96.8	5420.8
12-01-2026	1422	NICE 100GX50-MRP110.00	3	14	164	16.4	96.8	15875.2
13-01-2026	1422	NICE 100GX50-MRP110.00	2	23	123	12.3	96.8	11906.4
14-01-2026	1422	NICE 100GX50-MRP110.00	1	17	67	6.7	96.8	6485.6
15-01-2026	1422	NICE 100GX50-MRP110.00	3	35	185	18.5	96.8	17908
16-01-2026	1422	NICE 100GX50-MRP110.00	2	13	113	11.3	96.8	10938.4
17-01-2026	1422	NICE 100GX50-MRP110.00	2	21	121	12.1	96.8	11712.8
19-01-2026	1422	NICE 100GX50-MRP110.00	1	40	90	9	96.8	8712
20-01-2026	1422	NICE 100GX50-MRP110.00	6	4	304	30.4	96.8	29427.2
21-01-2026	1422	NICE 100GX50-MRP110.00	31	36	1586	158.6	96.8	153524.8
22-01-2026	1422	NICE 100GX50-MRP110.00	2	2	102	10.2	96.8	9873.6
23-01-2026	1422	NICE 100GX50-MRP110.00	1	34	84	8.4	96.8	8131.2
27-01-2026	1422	NICE 100GX50-MRP110.00	5	18	268	26.8	96.8	25942.4
28-01-2026	1422	NICE 100GX50-MRP110.00	1	27	77	7.7	96.8	7453.6
29-01-2026	1422	NICE 100GX50-MRP110.00	0	34	34	3.4	96.8	3291.2
30-01-2026	1422	NICE 100GX50-MRP110.00	1	1	51	5.1	96.8	4936.8
31-01-2026	1422	NICE 100GX50-MRP110.00	1	0	50	5	96.8	4840
02-02-2026	1422	NICE 100GX50-MRP110.00	4	15	215	21.5	96.8	20812
03-02-2026	1422	NICE 100GX50-MRP110.00	8	27	427	42.7	96.8	41333.6
05-02-2026	1422	NICE 100GX50-MRP110.00	1	35	85	8.5	96.8	8228
06-02-2026	1422	NICE 100GX50-MRP110.00	0	23	23	2.3	96.8	2226.4
07-02-2026	1422	NICE 100GX50-MRP110.00	2	16	116	11.6	96.8	11228.8
08-02-2026	1422	NICE 100GX50-MRP110.00	1	8	58	5.8	96.8	5614.4
09-02-2026	1422	NICE 100GX50-MRP110.00	1	43	93	9.3	96.8	9002.4
14-02-2026	1422	NICE 100GX50-MRP110.00	51	25	2575	257.5	96.8	249260
16-02-2026	1422	NICE 100GX50-MRP110.00	3	25	175	17.5	96.8	16940
17-02-2026	1422	NICE 100GX50-MRP110.00	7	36	386	38.6	96.8	37364.8
18-02-2026	1422	NICE 100GX50-MRP110.00	3	17	167	16.7	96.8	16165.6
19-02-2026	1422	NICE 100GX50-MRP110.00	1	34	84	8.4	96.8	8131.2
20-02-2026	1422	NICE 100GX50-MRP110.00	1	31	81	8.1	96.8	7840.8
21-02-2026	1422	NICE 100GX50-MRP110.00	0	32	32	3.2	96.8	3097.6
24-02-2026	1422	NICE 100GX50-MRP110.00	4	41	241	24.1	96.8	23328.8
25-02-2026	1422	NICE 100GX50-MRP110.00	1	8	58	5.8	96.8	5614.4
26-02-2026	1422	NICE 100GX50-MRP110.00	4	12	212	21.2	96.8	20521.6
27-02-2026	1422	NICE 100GX50-MRP110.00	1	7	57	5.7	96.8	5517.6
28-02-2026	1422	NICE 100GX50-MRP110.00	1	2	52	5.2	96.8	5033.6
03-03-2026	1422	NICE 100GX50-MRP110.00	1	39	89	8.9	96.8	8615.2
04-03-2026	1422	NICE 100GX50-MRP110.00	1	49	99	9.9	96.8	9583.2
05-03-2026	1422	NICE 100GX50-MRP110.00	30	30	1530	153	96.8	148104
06-03-2026	1422	NICE 100GX50-MRP110.00	1	27	77	7.7	96.8	7453.6
07-03-2026	1422	NICE 100GX50-MRP110.00	1	17	67	6.7	96.8	6485.6
09-03-2026	1422	NICE 100GX50-MRP110.00	6	18	318	31.8	96.8	30782.4
10-03-2026	1422	NICE 100GX50-MRP110.00	27	48	1398	139.8	96.8	135326.4
11-03-2026	1422	NICE 100GX50-MRP110.00	1	25	75	7.5	96.8	7260
12-03-2026	1422	NICE 100GX50-MRP110.00	0	25	25	2.5	96.8	2420
13-03-2026	1422	NICE 100GX50-MRP110.00	0	45	45	4.5	96.8	4356
14-03-2026	1422	NICE 100GX50-MRP110.00	1	42	92	9.2	96.8	8905.6
16-03-2026	1422	NICE 100GX50-MRP110.00	2	26	126	12.6	96.8	12196.8
17-03-2026	1422	NICE 100GX50-MRP110.00	1	9	59	5.9	96.8	5711.2
18-03-2026	1422	NICE 100GX50-MRP110.00	1	31	81	8.1	96.8	7840.8
19-03-2026	1422	NICE 100GX50-MRP110.00	5	36	286	28.6	96.8	27684.8
20-03-2026	1422	NICE 100GX50-MRP110.00	1	20	70	7	96.8	6776
21-03-2026	1422	NICE 100GX50-MRP110.00	2	49	149	14.9	96.8	14423.2
22-03-2026	1422	NICE 100GX50-MRP110.00	1	7	57	5.7	96.8	5517.6
23-03-2026	1422	NICE 100GX50-MRP110.00	2	16	116	11.6	96.8	11228.8
24-03-2026	1422	NICE 100GX50-MRP110.00	4	46	246	24.6	96.8	23812.8
25-03-2026	1422	NICE 100GX50-MRP110.00	1	30	80	8	96.8	7744
26-03-2026	1422	NICE 100GX50-MRP110.00	35	25	1775	177.5	96.8	171820
27-03-2026	1422	NICE 100GX50-MRP110.00	0	40	40	4	96.8	3872
28-03-2026	1422	NICE 100GX50-MRP110.00	1	3	53	5.3	96.8	5130.4
29-03-2026	1422	NICE 100GX50-MRP110.00	4	1	201	20.1	96.8	19456.8
30-03-2026	1422	NICE 100GX50-MRP110.00	2	34	134	13.4	96.8	12971.2
31-03-2026	1422	NICE 100GX50-MRP110.00	17	5	855	85.5	96.8	82764
02-04-2026	1422	NICE 100GX50-MRP110.00	0	45	45	4.5	96.8	4356
03-04-2026	1422	NICE 100GX50-MRP110.00	1	11	61	6.1	96.8	5904.8
04-04-2026	1422	NICE 100GX50-MRP110.00	0	29	29	2.9	96.8	2807.2
05-04-2026	1422	NICE 100GX50-MRP110.00	0	39	39	3.9	96.8	3775.2
06-04-2026	1422	NICE 100GX50-MRP110.00	9	0	450	45	96.8	43560
